target_split,image_id,base_id,source_split,source_image,target_image,target_label,object_count
train,20161226-SPI-AOI-14_180,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_180.txt,1
train,20161226-SPI-AOI-14_270,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_270.txt,1
train,20161226-SPI-AOI-14_90,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_90.txt,1
train,20161226-SPI-AOI-14_shuiping,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_shuiping.txt,1
train,20161226-SPI-AOI-14_shuzhi,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_shuzhi.txt,1
train,20161226-SPI-AOI-14_suofang,20161226-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-14_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-14_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-14_suofang.txt,1
train,20161226-SPI-AOI-17,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17.jpeg,data\yolo\images\train\20161226-SPI-AOI-17.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17.txt,3
train,20161226-SPI-AOI-17_180,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_180.txt,3
train,20161226-SPI-AOI-17_270,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_270.txt,3
train,20161226-SPI-AOI-17_90,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_90.txt,3
train,20161226-SPI-AOI-17_shuiping,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_shuiping.txt,3
train,20161226-SPI-AOI-17_shuzhi,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_shuzhi.txt,3
train,20161226-SPI-AOI-17_suofang,20161226-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-17_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-17_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-17_suofang.txt,3
train,20161226-SPI-AOI-19,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19.jpeg,data\yolo\images\train\20161226-SPI-AOI-19.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19.txt,4
train,20161226-SPI-AOI-19_180,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_180.txt,4
train,20161226-SPI-AOI-19_270,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_270.txt,4
train,20161226-SPI-AOI-19_90,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_90.txt,4
train,20161226-SPI-AOI-19_shuiping,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_shuiping.txt,4
train,20161226-SPI-AOI-19_shuzhi,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_shuzhi.txt,4
train,20161226-SPI-AOI-19_suofang,20161226-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-19_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-19_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-19_suofang.txt,4
train,20161226-SPI-AOI-1_180,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_180.txt,2
train,20161226-SPI-AOI-1_270,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_270.txt,2
train,20161226-SPI-AOI-1_90,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_90.txt,2
train,20161226-SPI-AOI-1_shuiping,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_shuiping.txt,2
train,20161226-SPI-AOI-1_shuzhi,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_shuzhi.txt,2
train,20161226-SPI-AOI-1_suofang,20161226-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-1_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-1_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-1_suofang.txt,2
train,20161226-SPI-AOI-21,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21.jpeg,data\yolo\images\train\20161226-SPI-AOI-21.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21.txt,6
train,20161226-SPI-AOI-21_180,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_180.txt,6
train,20161226-SPI-AOI-21_270,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_270.txt,6
train,20161226-SPI-AOI-21_90,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_90.txt,6
train,20161226-SPI-AOI-21_shuiping,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_shuiping.txt,6
train,20161226-SPI-AOI-21_shuzhi,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_shuzhi.txt,6
train,20161226-SPI-AOI-21_suofang,20161226-SPI-AOI-21,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-21_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-21_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-21_suofang.txt,6
train,20161226-SPI-AOI-23,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23.jpeg,data\yolo\images\train\20161226-SPI-AOI-23.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23.txt,5
train,20161226-SPI-AOI-23_180,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_180.txt,5
train,20161226-SPI-AOI-23_270,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_270.txt,5
train,20161226-SPI-AOI-23_90,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_90.txt,5
train,20161226-SPI-AOI-23_shuiping,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_shuiping.txt,5
train,20161226-SPI-AOI-23_shuzhi,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_shuzhi.txt,5
train,20161226-SPI-AOI-23_suofang,20161226-SPI-AOI-23,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-23_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-23_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-23_suofang.txt,5
train,20161226-SPI-AOI-24,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24.jpeg,data\yolo\images\train\20161226-SPI-AOI-24.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24.txt,4
train,20161226-SPI-AOI-24_180,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_180.txt,4
train,20161226-SPI-AOI-24_270,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_270.txt,4
train,20161226-SPI-AOI-24_90,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_90.txt,4
train,20161226-SPI-AOI-24_shuiping,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_shuiping.txt,4
train,20161226-SPI-AOI-24_shuzhi,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_shuzhi.txt,4
train,20161226-SPI-AOI-24_suofang,20161226-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-24_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-24_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-24_suofang.txt,4
train,20161226-SPI-AOI-29,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29.jpeg,data\yolo\images\train\20161226-SPI-AOI-29.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29.txt,3
train,20161226-SPI-AOI-29_180,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_180.txt,3
train,20161226-SPI-AOI-29_270,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_270.txt,3
train,20161226-SPI-AOI-29_90,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_90.txt,3
train,20161226-SPI-AOI-29_shuiping,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_shuiping.txt,3
train,20161226-SPI-AOI-29_shuzhi,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_shuzhi.txt,3
train,20161226-SPI-AOI-29_suofang,20161226-SPI-AOI-29,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-29_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-29_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-29_suofang.txt,3
train,20161226-SPI-AOI-3,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3.jpeg,data\yolo\images\train\20161226-SPI-AOI-3.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3.txt,4
train,20161226-SPI-AOI-3_180,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_180.txt,4
train,20161226-SPI-AOI-3_270,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_270.txt,4
train,20161226-SPI-AOI-3_90,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_90.txt,4
train,20161226-SPI-AOI-3_shuiping,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_shuiping.txt,4
train,20161226-SPI-AOI-3_shuzhi,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_shuzhi.txt,4
train,20161226-SPI-AOI-3_suofang,20161226-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-3_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-3_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-3_suofang.txt,4
train,20161226-SPI-AOI-4,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4.jpeg,data\yolo\images\train\20161226-SPI-AOI-4.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4.txt,1
train,20161226-SPI-AOI-4_180,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_180.txt,1
train,20161226-SPI-AOI-4_270,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_270.txt,1
train,20161226-SPI-AOI-4_90,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_90.txt,1
train,20161226-SPI-AOI-4_shuiping,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_shuiping.txt,1
train,20161226-SPI-AOI-4_shuzhi,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_shuzhi.txt,1
train,20161226-SPI-AOI-4_suofang,20161226-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-4_suofang.txt,1
train,20161226-SPI-AOI-5,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5.jpeg,data\yolo\images\train\20161226-SPI-AOI-5.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5.txt,5
train,20161226-SPI-AOI-5_180,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_180.txt,5
train,20161226-SPI-AOI-5_270,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_270.txt,5
train,20161226-SPI-AOI-5_90,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_90.txt,5
train,20161226-SPI-AOI-5_shuiping,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_shuiping.txt,5
train,20161226-SPI-AOI-5_shuzhi,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_shuzhi.txt,5
train,20161226-SPI-AOI-5_suofang,20161226-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-5_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-5_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-5_suofang.txt,5
train,20161226-SPI-AOI-7,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7.jpeg,data\yolo\images\train\20161226-SPI-AOI-7.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7.txt,1
train,20161226-SPI-AOI-7_180,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_180.txt,1
train,20161226-SPI-AOI-7_270,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_270.txt,1
train,20161226-SPI-AOI-7_90,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_90.txt,1
train,20161226-SPI-AOI-7_shuiping,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_shuiping.txt,1
train,20161226-SPI-AOI-7_shuzhi,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_shuzhi.txt,1
train,20161226-SPI-AOI-7_suofang,20161226-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-7_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-7_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-7_suofang.txt,1
train,20161226-SPI-AOI-8,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8.jpeg,data\yolo\images\train\20161226-SPI-AOI-8.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8.txt,1
train,20161226-SPI-AOI-8_180,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_180.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_180.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_180.txt,1
train,20161226-SPI-AOI-8_270,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_270.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_270.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_270.txt,1
train,20161226-SPI-AOI-8_90,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_90.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_90.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_90.txt,1
train,20161226-SPI-AOI-8_shuiping,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_shuiping.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_shuiping.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_shuiping.txt,1
train,20161226-SPI-AOI-8_shuzhi,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_shuzhi.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_shuzhi.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_shuzhi.txt,1
train,20161226-SPI-AOI-8_suofang,20161226-SPI-AOI-8,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161226-SPI-AOI-8_suofang.jpeg,data\yolo\images\train\20161226-SPI-AOI-8_suofang.jpeg,data\yolo\labels\train\20161226-SPI-AOI-8_suofang.txt,1
train,20161227-SPI-AOI-12,20161227-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161227-SPI-AOI-12.jpeg,data\yolo\images\train\20161227-SPI-AOI-12.jpeg,data\yolo\labels\train\20161227-SPI-AOI-12.txt,2
train,20161227-SPI-AOI-12_180,20161227-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161227-SPI-AOI-12_180.jpeg,data\yolo\images\train\20161227-SPI-AOI-12_180.jpeg,data\yolo\labels\train\20161227-SPI-AOI-12_180.txt,2
train,20161227-SPI-AOI-12_270,20161227-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161227-SPI-AOI-12_270.jpeg,data\yolo\images\train\20161227-SPI-AOI-12_270.jpeg,data\yolo\labels\train\20161227-SPI-AOI-12_270.txt,2
train,20161227-SPI-AOI-12_90,20161227-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161227-SPI-AOI-12_90.jpeg,data\yolo\images\train\20161227-SPI-AOI-12_90.jpeg,data\yolo\labels\train\20161227-SPI-AOI-12_90.txt,2
